id,location_name,lat,lon,location_id
tt13287846,"D Stage, Warner Bros. Studios Leavesden, Warner Drive, Leavesden, Watford, Hertfordshire, England, UK",51.8836882,0.5346038,/title/tt13287846/filminglocations/lc2897528
tt13287846,"C Stage, Warner Bros. Studios Leavesden, Warner Drive, Leavesden, Watford, Hertfordshire, England, UK",51.8836882,0.5346038,/title/tt13287846/filminglocations/lc2897530
tt13287846,"F Stage, Warner Bros. Studios Leavesden, Warner Drive, Leavesden, Watford, Hertfordshire, England, UK",51.8836882,0.5346038,/title/tt13287846/filminglocations/lc2897531
tt13287846,"Flight Shed/L Stage, Warner Bros. Studios Leavesden, Warner Drive, Leavesden, Watford, Hertfordshire, England, UK",51.8836882,0.5346038,/title/tt13287846/filminglocations/lc2897529
tt13287846,"A Stage, Warner Bros. Studios Leavesden, Warner Drive, Leavesden, Watford, Hertfordshire, England, UK",51.8836882,0.5346038,/title/tt13287846/filminglocations/lc2972256
tt13287846,"B Stage, Warner Bros. Studios Leavesden, Warner Drive, Leavesden, Watford, Hertfordshire, England, UK",51.8836882,0.5346038,/title/tt13287846/filminglocations/lc3409191
tt6718170,"H Stage, Warner Bros. Studios Leavesden, Warner Drive, Leavesden, Watford, Hertfordshire, England, UK",51.8836882,0.5346038,/title/tt6718170/filminglocations/lc2304343
tt23026954,"I Stage, Warner Bros. Studios Leavesden, Warner Drive, Leavesden, Watford, Hertfordshire, England, UK",51.8836882,0.5346038,/title/tt23026954/filminglocations/lc3574821
tt6710474,"G Stage, Warner Bros. Studios Leavesden, Warner Drive, Leavesden, Watford, Hertfordshire, England, UK",51.8836882,0.5346038,/title/tt6710474/filminglocations/lc2653305
tt6710474,Iceland,64.9841821,-18.1059013,/title/tt6710474/filminglocations/lc2691686
